TIME;DATE;COND_µS_CM_1;SPCOND_µS_CM_1;TDS_MG_L_1;SAL_PSU;NLF COND_µS_CM_1;PH;PH_MV;CABLE_PWR_V;BATTERY_V;TEMP_C;TURBIDITY_FNU;
15:15:55;16/09/2025;46013.6;53024;34466;35.04;53641.9;8.05;-78.6;1.7;2.77;18078;11.49;
14:15:55;16/09/2025;45952.8;52988.5;34443;35.01;53608;8.05;-78.5;1.7;2.77;18048;14.34;
13:15:55;16/09/2025;45939.2;52949.9;34417;34.98;53567.6;8.04;-78.5;1.7;2.77;18068;14.87;
12:15:55;16/09/2025;45918;52939.5;34411;34.97;53557.9;8.04;-78.4;1.7;2.77;18056;16.71;
11:15:55;16/09/2025;45830.1;52864.8;34362;34.92;53484;8.04;-78.4;1.7;2.77;18033;7.87;
10:15:55;16/09/2025;45807.9;52840.9;34347;34.9;53459.9;8.04;-78.4;1.7;2.77;18032;7.33;
09:15:55;16/09/2025;45734.1;52768.9;34300;34.85;53387.8;8.04;-78.1;1.7;2.77;18.02;6.52;
08:15:55;16/09/2025;45673.5;52715.6;34265;34.81;53335;8.03;-77.8;1.7;2.77;18006;6.34;
07:15:55;16/09/2025;45679.1;52720.6;34268;34.81;53339.9;8.03;-77.6;1.7;2.77;18007;15.64;
06:15:55;16/09/2025;45779.1;52793.5;34316;34.86;53411.1;8.03;-77.8;1.7;2.77;18044;19.48;
05:15:55;16/09/2025;45851.1;52842.3;34347;34.9;53458.4;8.03;-77.8;1.7;2.77;18073;7.88;
04:15:55;16/09/2025;45918.3;52881;34373;34.93;53495.1;8.04;-78.3;1.7;2.77;18107;8.03;
03:15:55;16/09/2025;45939.4;52857.4;34357;34.91;53468.3;8.04;-78.4;1.7;2.77;18148;8.96;
02:15:55;16/09/2025;45953.5;52845.5;34350;34.9;53454.6;8.04;-78.3;1.7;2.77;18172;22.6;
01:15:55;16/09/2025;45974.8;52842.2;34347;34.9;53449.5;8.04;-78.5;1.7;2.77;18196;16.18;
00:15:55;16/09/2025;45888.6;52732;34276;34.82;53337.4;8.05;-78.6;1.7;2.77;18205;12.02;
23:15:55;15/09/2025;45900.1;52708.9;34261;34.8;53311.7;8.05;-78.7;1.7;2.77;18237;14.44;
22:15:55;15/09/2025;45863.7;52640.2;34216;34.75;53240.7;8.05;-78.6;1.7;2.77;18.26;20.12;
21:15:55;15/09/2025;45689.3;52393.2;34056;34.57;52987.9;8.04;-78.3;1.7;2.77;18301;18.7;
20:15:55;15/09/2025;45606.4;52267.1;33974;34.48;52858.4;8.03;-77.8;1.7;2.77;18328;8.79;
19:15:55;15/09/2025;45606.1;52250.7;33963;34.46;52840.8;8.03;-77.8;1.7;2.77;18342;9.94;
18:15:55;15/09/2025;45650;52251;33963;34.47;52838;8.03;-77.6;1.7;2.77;18386;9.24;
17:15:55;15/09/2025;45602;52205.3;33933;34.43;52792.3;8.03;-77.9;1.7;2.77;18378;10.1;
16:15:55;15/09/2025;45559.3;52179.2;33916;34.41;52767.4;8.03;-77.7;1.7;2.77;18358;9.97;
15:15:55;15/09/2025;45556.1;52197.1;33928;34.43;52786.9;8.03;-77.6;1.7;2.77;18339;11.59;
14:15:55;15/09/2025;45522.1;52178.2;33916;34.41;52769;8.03;-77.5;1.7;2.77;18321;11.1;
13:15:55;15/09/2025;45475.5;52157.8;33903;34.4;52750.4;8.03;-77.4;1.7;2.77;18292;7.52;
12:15:55;15/09/2025;45477.4;52158.2;33903;34.4;52750.8;8.02;-77.2;1.7;2.77;18294;9.65;
11:15:55;15/09/2025;45386.7;52094;33861;34.35;52688.2;8.02;-77.1;1.7;2.77;18259;10.36;
10:15:55;15/09/2025;45127.6;51822.4;33685;34.15;52415.1;8.02;-76.8;1.7;2.77;18236;11.41;
09:15:55;15/09/2025;44918.7;51594.4;33536;33.98;52185.3;8;-76.1;1.7;2.77;18226;9.54;
08:15:55;15/09/2025;44744.3;51379;33396;33.82;51966.5;8;-75.6;1.7;2.77;18239;10.09;
07:15:55;15/09/2025;44653.3;51229.8;33299;33.71;51812.8;7.99;-75.2;1.7;2.77;18279;11.51;
06:15:55;15/09/2025;44610.5;51167.1;33259;33.67;51748.6;7.98;-74.7;1.7;2.77;18291;23.92;
05:15:55;15/09/2025;44613.5;51195.6;33277;33.69;51778.9;7.97;-74;1.7;2.77;18269;10.71;
04:15:55;15/09/2025;44650.9;51194.1;33276;33.69;51774.7;7.97;-74.4;1.7;2.77;18308;19.94;
03:15:55;15/09/2025;44754.8;51272.8;33327;33.74;51851.7;7.99;-75;1.7;2.77;18344;19.7;
02:15:55;15/09/2025;44893.8;51411.8;33418;33.85;51991;8;-76;1.7;2.77;18362;9.08;
01:15:55;15/09/2025;44980.8;51520.8;33488;33.93;52101.8;8.01;-76.6;1.7;2.77;18354;17.86;
00:15:55;15/09/2025;44936.8;51464;33452;33.88;52044;8.01;-76.4;1.7;2.77;18.36;14.27;
23:15:55;14/09/2025;44961;51477.6;33460;33.89;52056.8;8.01;-76.5;1.7;2.77;18372;19.24;
22:15:55;14/09/2025;45020.8;51569.4;33520;33.96;52151.2;8.01;-76.3;1.7;2.77;18352;15.18;
21:15:55;14/09/2025;44584.7;51026.1;33167;33.56;51598.9;7.99;-75.4;1.7;2.77;18391;25.96;
20:15:55;14/09/2025;44405.2;50807;33025;33.4;51376.5;8;-75.6;1.7;2.77;18403;5.46;
19:15:55;14/09/2025;44310.6;50688.3;32947;33.31;51255.9;7.98;-75;1.7;2.77;18412;6.7;
18:15:55;14/09/2025;44378.6;50778.8;33006;33.38;51348.2;7.98;-74.5;1.7;2.77;18401;8.97;
17:15:55;14/09/2025;44347.5;50723;32970;33.34;51290.5;7.97;-74.2;1.7;2.77;18419;7.8;
16:15:55;14/09/2025;44292.3;50655;32926;33.29;51221.4;7.96;-73.7;1.7;2.77;18424;8.64;
15:15:55;14/09/2025;44379.4;50738.8;32980;33.35;51305.2;7.99;-75.1;1.7;2.77;18438;12.78;
14:15:55;14/09/2025;44439.2;50886.9;33076;33.46;51459.9;7.99;-75;1.7;2.77;18366;8.33;
13:15:55;14/09/2025;44693.8;51269.7;33325;33.74;51852.7;7.99;-75.1;1.7;2.77;18285;12.75;
12:15:55;14/09/2025;44848.1;51507.9;33480;33.92;52097.5;8;-75.6;1.7;2.77;18231;12.32;
11:15:55;14/09/2025;44806.8;51466.2;33453;33.89;52055.6;7.99;-75.4;1.7;2.77;18225;15.56;
10:15:55;14/09/2025;44382.7;50943.2;33113;33.5;51524.5;7.99;-75.5;1.7;2.77;18258;6.8;
09:15:55;14/09/2025;44109.8;50632.4;32911;33.27;51210.3;7.99;-75;1.7;2.77;18255;8.15;
08:15:55;14/09/2025;43442.3;49863.3;32411;32.71;50432.1;7.98;-74.9;1.7;2.77;18258;8.14;
07:15:55;14/09/2025;43505.3;49934.6;32457;32.76;50504.2;7.99;-75.2;1.7;2.77;18259;13.76;
06:15:55;14/09/2025;43810.6;50270.5;32676;33.01;50843.1;7.99;-75.3;1.7;2.77;18272;13.75;
05:15:55;14/09/2025;44069.9;50613.6;32899;33.26;51193;7.99;-75.4;1.7;2.77;18231;13.15;
04:15:55;14/09/2025;44126;50674.2;32938;33.3;51253.9;7.99;-75.1;1.7;2.77;18235;13.22;
03:15:55;14/09/2025;44194;50751.7;32989;33.36;51332.3;7.99;-75.3;1.7;2.77;18235;6.9;
02:15:55;14/09/2025;44640.2;51295.3;33342;33.76;51884.1;7.99;-75.2;1.7;2.77;18207;8.35;
01:15:55;14/09/2025;45113.6;51842.2;33697;34.16;52437.4;8;-75.9;1.7;2.77;18205;18.26;
00:15:55;14/09/2025;45176.2;51918.7;33747;34.22;52515.1;8;-75.9;1.7;2.77;18201;14.18;
23:15:55;13/09/2025;45125;51855.3;33706;34.17;52450.6;8;-75.8;1.7;2.77;18205;7.69;
22:15:55;13/09/2025;45193;51933.4;33757;34.23;52529.7;8.01;-76.6;1.7;2.77;18205;13.51;
21:15:55;13/09/2025;45235.9;51972.2;33782;34.26;52568.3;8.02;-76.8;1.7;2.77;18214;14.09;
20:15:55;13/09/2025;45132.3;51823.9;33686;34.15;52416.5;8.01;-76.6;1.7;2.77;18.24;6.93;
19:15:55;13/09/2025;44487.1;50954.8;33121;33.51;51529.4;8;-76;1.7;2.77;18354;6.14;
18:15:55;13/09/2025;44460;50924.3;33101;33.49;51498.6;8;-76.1;1.7;2.77;18354;5.73;
17:15:55;13/09/2025;44334.7;50771.7;33002;33.37;51343.8;8.01;-76.2;1.7;2.77;18362;6.1;
16:15:55;13/09/2025;44522.3;50999.6;33150;33.54;51575;8.01;-76.4;1.7;2.77;18.35;7.47;
15:15:55;13/09/2025;44613.2;51179.1;33266;33.67;51761.2;8;-76;1.7;2.77;18283;7.46;
14:15:55;13/09/2025;44835.8;51448.2;33441;33.87;52034.3;8.01;-76.3;1.7;2.77;18271;12.69;
13:15:55;13/09/2025;45268.4;51979.4;33787;34.26;52573.7;8;-75.9;1.7;2.77;18.24;17.98;
12:15:55;13/09/2025;45308.7;52055.9;33836;34.32;52653;8;-76;1.7;2.77;18214;8.2;
11:15:55;13/09/2025;45353.4;52108.2;33870;34.36;52705.8;8;-76.1;1.7;2.77;18213;10.23;
10:15:55;13/09/2025;45447.6;52189.6;33923;34.42;52786.5;8.01;-76.6;1.7;2.77;18237;9.31;
09:15:55;13/09/2025;45454;52195.6;33927;34.42;52792.6;8.02;-76.9;1.7;2.78;18238;10.5;
08:15:55;13/09/2025;45361;52086.2;33856;34.34;52681.7;8.01;-76.5;1.7;2.77;18.24;7.92;
07:15:55;13/09/2025;45273;52001.6;33801;34.28;52597.1;8.01;-76.4;1.7;2.78;18226;15.03;
06:15:55;13/09/2025;44824.2;51457.3;33447;33.88;52044.9;8;-76.1;1.7;2.77;18251;5.49;
05:15:55;13/09/2025;44729.9;51341;33372;33.79;51926.8;8.01;-76.4;1.7;2.77;18258;5.57;
04:15:55;13/09/2025;44877.9;51480.2;33462;33.9;52065.6;8.01;-76.5;1.7;2.77;18285;13.68;
03:15:55;13/09/2025;45233.5;51903.6;33737;34.21;52494.8;8;-76.1;1.7;2.78;18272;9.31;
02:15:55;13/09/2025;45324.9;52006.6;33804;34.28;52598.9;8.01;-76.2;1.7;2.77;18273;6.31;
01:15:55;13/09/2025;45659.6;52417;34071;34.59;53015.5;7.99;-75.3;1.7;2.78;18.25;15.8;
00:15:55;13/09/2025;45735.8;52431.7;34081;34.6;53025.9;8.01;-76.5;1.7;2.77;18314;14.36;
23:15:55;12/09/2025;45768.8;52432.2;34081;34.6;53024.1;8.01;-76.5;1.7;2.77;18346;15.78;
22:15:55;12/09/2025;45865.5;52511.2;34132;34.66;53102;8.02;-77.1;1.7;2.77;18374;16.46;
21:15:55;12/09/2025;45931.8;52589.5;34183;34.72;53181.3;8.03;-77.7;1.7;2.77;18372;14.08;
20:15:55;12/09/2025;45863.9;52460;34099;34.62;53047.1;8.03;-77.4;1.7;2.77;18417;9.05;
19:15:55;12/09/2025;45858.2;52443.2;34088;34.61;53029.5;8.03;-77.6;1.7;2.78;18426;7.4;
18:15:55;12/09/2025;45779.2;52317.1;34006;34.51;52899.7;8.02;-77.3;1.7;2.77;18457;7.32;
17:15:55;12/09/2025;45753.6;52271.3;33976;34.48;52852.3;8.02;-76.8;1.7;2.78;18472;7.41;
16:15:55;12/09/2025;45885.8;52342.8;34023;34.53;52919.5;8.03;-77.8;1.7;2.77;18541;8.46;
15:15:55;12/09/2025;45903.6;52373.5;34043;34.56;52951.2;8.02;-76.9;1.7;2.78;18532;9.79;
14:15:55;12/09/2025;45860.8;52416.9;34071;34.59;53001;8.01;-76.4;1.7;2.77;18451;15.08;
13:15:55;12/09/2025;45798.8;52478.6;34111;34.63;53071.7;7.99;-75.5;1.7;2.78;18336;8.06;
12:15:55;12/09/2025;45709.9;52460;34099;34.62;53058.2;8;-75.6;1.7;2.77;18263;8.27;
11:15:55;12/09/2025;45696.7;52499.9;34125;34.65;53101.9;8;-75.7;1.7;2.78;18215;10.23;
10:15:55;12/09/2025;45762.4;52547.8;34156;34.68;53148.7;8.01;-76.3;1.7;2.77;18239;8.41;
09:15:55;12/09/2025;45781.7;52536.9;34149;34.68;53135.5;8.01;-76.4;1.7;2.78;18268;15.68;
08:15:55;12/09/2025;45788;52555.1;34161;34.69;53154.6;8.01;-76.5;1.7;2.77;18259;14.02;
07:15:55;12/09/2025;29261.2;33561.5;21815;21.09;33942.8;8.02;-76.9;1.7;2.78;18292;12.98;
06:15:55;12/09/2025;29000.6;33249.9;21612;20.87;33627;8.02;-76.9;1.7;2.78;18309;16.91;
05:15:55;12/09/2025;45649.4;52358.2;34033;34.54;52953.1;8.01;-76.7;1.7;2.77;18292;25.66;
04:15:55;12/09/2025;45529.6;52210.6;33937;34.43;52803.3;8;-76.1;1.7;2.77;18.3;19.32;
03:15:55;12/09/2025;45511.4;52228;33948;34.45;52823.2;7.99;-75;1.7;2.77;18267;17.97;
02:15:55;12/09/2025;45348.7;52121.5;33879;34.37;52720.5;7.98;-74.5;1.7;2.77;18197;15.53;
01:15:55;12/09/2025;39702.8;45600.2;29640;29.6;46122.3;7.98;-74.5;1.7;2.78;18229;13.63;
00:15:55;12/09/2025;45309.3;51941.4;33762;34.24;52529.9;7.99;-75.2;1.7;2.77;18315;19.78;
23:15:55;11/09/2025;45571.6;52201;33931;34.43;52789.9;8;-76.1;1.7;2.78;18351;9.64;
22:15:55;11/09/2025;45443.2;52008;33805;34.29;52591.8;8.01;-76.6;1.7;2.77;18391;13.87;
21:15:55;11/09/2025;45513.7;52052.4;33834;34.32;52634.5;8.02;-77.1;1.7;2.78;18423;15.24;
20:15:55;11/09/2025;45967.2;52527.2;34143;34.67;53111.8;8.03;-77.5;1.7;2.77;18461;10.22;
19:15:55;11/09/2025;46022.5;52530.8;34145;34.67;53111.7;8.03;-77.8;1.7;2.78;18513;75.34;
18:15:55;11/09/2025;45823.2;52256.5;33967;34.47;52831.3;8.02;-76.9;1.7;2.78;18554;14.51;
17:15:55;11/09/2025;45676.4;52038.4;33825;34.31;52607.5;8.01;-76.6;1.7;2.78;18599;11.02;
16:15:55;11/09/2025;45625.9;51940.6;33761;34.24;52506.1;8.01;-76.6;1.7;2.77;18635;15.96;
15:15:55;11/09/2025;45697.2;52030.4;33820;34.3;52597.4;8;-75.8;1.7;2.78;18627;12.73;
14:15:55;11/09/2025;45714.4;52113;33873;34.36;52685;8;-75.8;1.7;2.78;18572;28.1;
13:15:55;11/09/2025;45632.5;52124.5;33881;34.37;52703.4;7.99;-75.5;1.7;2.78;18479;11.64;
12:15:55;11/09/2025;45606;52160.6;33904;34.4;52744.1;7.97;-74.4;1.7;2.77;18421;13.1;
11:15:55;11/09/2025;45583.2;52148.9;33897;34.39;52733.1;8;-75.7;1.7;2.78;18408;9.52;
10:15:55;11/09/2025;45554.4;52112.8;33873;34.36;52696.4;8;-75.9;1.7;2.77;18411;11.07;
09:15:55;11/09/2025;45615.2;52159.2;33903;34.4;52741.9;8;-76.2;1.7;2.78;18431;12.64;
08:15:55;11/09/2025;45786.8;52286.7;33986;34.49;52866.4;8.02;-77;1.7;2.78;18491;12.51;
07:15:55;11/09/2025;45713;52206.5;33934;34.43;52785.6;8.01;-76.6;1.7;2.78;18488;22.14;
06:15:55;11/09/2025;45766.7;52231.9;33951;34.45;52809;8.02;-76.8;1.7;2.78;18519;22.11;
05:15:55;11/09/2025;45632.5;52048;33831;34.32;52621.1;8.01;-76.5;1.7;2.78;18547;23.47;
04:15:55;11/09/2025;45402.6;51791.4;33664;34.13;52362.1;8;-75.7;1.7;2.78;18541;26.09;
03:15:55;11/09/2025;45352.7;51747.6;33636;34.09;52318.6;7.99;-75.2;1.7;2.78;18.53;16.88;
02:15:55;11/09/2025;45312.3;51807.2;33675;34.14;52385.6;7.96;-73.6;1.7;2.78;18436;16.99;
01:15:55;11/09/2025;45445.9;51909;33741;34.21;52485.3;7.97;-73.9;1.7;2.78;18481;22.29;
00:15:55;11/09/2025;45516.3;51933.4;33757;34.23;52506.4;7.97;-73.9;1.7;2.78;18531;13.95;
23:15:55;10/09/2025;45719.3;52080.7;33852;34.34;52649.9;7.99;-75.3;1.7;2.78;18605;21.03;
22:15:55;10/09/2025;45813.4;52157.1;33902;34.4;52725.1;8;-75.6;1.7;2.78;18632;17.3;
21:15:55;10/09/2025;45874.6;52211.2;33937;34.44;52778.9;8.01;-76.3;1.7;2.78;18646;13.56;
20:15:55;10/09/2025;45919.6;52230.8;33950;34.45;52796.6;8.01;-76.8;1.7;2.78;18674;16.19;
19:15:55;10/09/2025;45930.1;52220.8;33944;34.44;52785;8.02;-77;1.7;2.78;18693;13.6;
18:15:55;10/09/2025;45768.5;51979.1;33786;34.27;52536.9;8.01;-76.7;1.7;2.77;18744;9.69;
17:15:55;10/09/2025;45630.7;51789.1;33663;34.13;52342.7;8.01;-76.5;1.7;2.78;18774;7.63;
16:15:55;10/09/2025;45447;51552.6;33509;33.95;52101.8;8;-75.9;1.7;2.77;18799;7.25;
15:15:55;10/09/2025;45404.9;51539.5;33501;33.94;52090.9;8;-76.1;1.7;2.78;18768;9.99;
14:15:55;10/09/2025;45466.1;51633.4;33562;34.01;52187.4;7.99;-75.6;1.7;2.77;18746;7.48;
13:15:55;10/09/2025;45534;51717.2;33616;34.07;52272.5;8;-75.7;1.7;2.78;18741;10.56;
12:15:55;10/09/2025;45661.1;51901.2;33736;34.21;52461.1;7.98;-74.6;1.7;2.78;18705;7.76;
11:15:55;10/09/2025;45681.9;51945.3;33764;34.24;52507;7.98;-74.9;1.7;2.78;18687;7.76;
10:15:55;10/09/2025;45283.4;51519.4;33488;33.93;52078.3;7.98;-74.8;1.7;2.78;18663;6.67;
09:15:55;10/09/2025;44949.3;51115.4;33225;33.63;51668.3;8.02;-77.1;1.7;2.78;18684;9.39;
08:15:55;10/09/2025;46072.4;52387.1;34052;34.57;52953.4;8.02;-77.4;1.7;2.78;18689;8.11;
07:15:55;10/09/2025;46009.7;52308.4;34000;34.51;52873.4;8.02;-77.2;1.7;2.78;18696;24.07;
06:15:55;10/09/2025;45875.2;52143.2;33893;34.39;52705.7;8.02;-77;1.7;2.78;18706;13.06;
05:15:55;10/09/2025;45769.5;51953;33769;34.25;52508.8;8.01;-76.7;1.7;2.78;18769;18.98;
04:15:55;10/09/2025;45550.2;51653.8;33575;34.03;52203.2;8.01;-76.3;1.7;2.78;18813;8.47;
03:15:55;10/09/2025;45426.2;51479.1;33461;33.9;52024.3;8.01;-76.3;1.7;2.78;18844;10.92;
02:15:55;10/09/2025;45562.4;51695.4;33602;34.06;52247;8.01;-76.3;1.7;2.77;18789;13.31;
01:15:55;10/09/2025;45585;51800.7;33670;34.13;52358.6;7.99;-75.5;1.7;2.78;18718;24.83;
00:15:55;10/09/2025;45680.1;51889.9;33728;34.2;52447.5;7.99;-75.4;1.7;2.77;18734;16.23;
23:15:55;09/09/2025;45765.9;51946.6;33765;34.24;52502.1;8;-76.1;1.7;2.78;18771;15.67;
22:15:55;09/09/2025;45839.4;52068.7;33845;34.33;52628.2;8;-75.9;1.7;2.78;18736;15.42;
21:15:55;09/09/2025;46045;52330.1;34015;34.52;52894.2;8.01;-76.8;1.7;2.78;18712;7.87;
20:15:55;09/09/2025;46234.2;52590.7;34184;34.72;53160.5;8.03;-77.8;1.7;2.78;18672;24.11;
19:15:55;09/09/2025;46073.5;52358.3;34033;34.55;52922.4;8.01;-76.7;1.7;2.78;18715;8.24;
18:15:55;09/09/2025;46011.4;52247.2;33961;34.46;52807.5;8.01;-76.4;1.7;2.78;18751;6.23;
17:15:55;09/09/2025;45920.5;52119.4;33878;34.37;52676.6;8.02;-77;1.7;2.78;18773;5.56;
16:15:55;09/09/2025;45839.5;51948.2;33766;34.24;52498.4;8.02;-77.3;1.7;2.78;18843;4.75;
15:15:55;09/09/2025;45597.6;51667.2;33584;34.04;52214;8.01;-76.7;1.7;2.78;18849;5.18;
14:15:55;09/09/2025;45602.4;51677.3;33590;34.04;52224.5;8.04;-78.2;1.7;2.78;18845;6.72;
13:15:55;09/09/2025;45527.2;51707.1;33610;34.06;52262.2;8;-76.1;1.7;2.78;18743;5.63;
12:15:55;09/09/2025;45565.1;51762.9;33646;34.11;52319.4;8.01;-76.8;1.7;2.78;18731;7.13;
11:15:55;09/09/2025;45480.4;51811.3;33677;34.14;52377.7;7.99;-75.4;1.7;2.78;18603;7.45;
10:15:55;09/09/2025;45420.3;51792.5;33665;34.13;52361.9;7.98;-74.6;1.7;2.78;18558;5.67;
09:15:55;09/09/2025;46000.6;52404.1;34063;34.58;52977.1;8;-76.1;1.7;2.78;18602;11.35;
08:15:55;09/09/2025;46135.9;52533.7;34147;34.68;53106.5;8.02;-77.1;1.7;2.78;18624;17.18;
07:15:55;09/09/2025;45958.6;52355.9;34031;34.54;52928.3;8.01;-76.7;1.7;2.78;18603;7.39;
06:15:55;09/09/2025;45917.4;52318.6;34007;34.52;52891.2;8.02;-77.3;1.7;2.78;18594;10.37;
05:15:55;09/09/2025;45874;52247.8;33961;34.46;52818.2;8.03;-77.5;1.7;2.78;18613;11.34;
04:15:55;09/09/2025;45676.6;51932.5;33756;34.23;52493.6;8.02;-77.2;1.7;2.78;18693;15.21;
03:15:55;09/09/2025;45452;51595;33537;33.98;52147.1;7.99;-75.6;1.7;2.78;18766;13.81;
02:15:55;09/09/2025;45379.8;51602.2;33541;33.99;52160.2;7.98;-75;1.7;2.78;18687;15.36;
01:15:55;09/09/2025;45229.9;51452.3;33444;33.88;52010.1;7.96;-73.4;1.7;2.78;18668;15.79;
00:15:55;09/09/2025;45314.8;51517;33486;33.92;52073.4;7.96;-73.6;1.7;2.78;18697;16.54;
23:15:55;08/09/2025;45429.6;51556.4;33512;33.95;52107.3;7.98;-75.1;1.7;2.78;18778;17.5;
22:15:55;08/09/2025;45490.1;51619.9;33553;34;52171.1;8;-76.2;1.7;2.77;18783;10.83;
21:15:55;08/09/2025;45982.7;52248.1;33961;34.46;52810.6;8.02;-76.9;1.7;2.78;18722;13.96;
20:15:55;08/09/2025;46095.4;52476.3;34110;34.63;53047.7;8.03;-77.6;1.7;2.78;18634;14.47;
19:15:55;08/09/2025;46032.6;52350.8;34028;34.54;52917.3;8.02;-77.4;1.7;2.78;18681;15.39;
18:15:55;08/09/2025;46011.6;52307.4;34000;34.51;52872.2;8.03;-77.9;1.7;2.78;18698;9.4;
17:15:55;08/09/2025;45960.7;52107.3;33870;34.36;52660.6;8.04;-78.1;1.7;2.78;18824;7.04;
16:15:55;08/09/2025;45614;51551.3;33508;33.95;52087.9;8.03;-78.1;1.7;2.78;18.97;7.33;
15:15:55;08/09/2025;45431.1;51462.6;33451;33.88;52006.2;8.02;-77.3;1.7;2.78;18864;9.29;
14:15:55;08/09/2025;45278.5;51319.9;33358;33.78;51863.9;8.02;-76.9;1.7;2.78;18837;9.29;
13:15:55;08/09/2025;45067.2;51146.7;33245;33.65;51693.3;8;-75.7;1.7;2.78;18777;11;
12:15:55;08/09/2025;45020.4;50992.4;33145;33.54;51530.7;8.01;-76.5;1.7;2.78;18868;17.38;
11:15:55;08/09/2025;44902.8;50949.5;33117;33.51;51493.3;7.99;-75.6;1.7;2.78;18786;9.49;
10:15:55;08/09/2025;44912.2;51046.5;33180;33.58;51597;8;-75.7;1.7;2.78;18708;7.63;
09:15:55;08/09/2025;45671.3;51996;33797;34.28;52562.3;8.01;-76.4;1.7;2.78;18632;12.77;
08:15:55;08/09/2025;45882.4;52239.4;33956;34.46;52808.6;8.02;-77.3;1.7;2.78;18629;19.48;
07:15:55;08/09/2025;45881.9;52225.2;33946;34.45;52793.3;8.03;-77.7;1.7;2.78;18641;29.12;
06:15:55;08/09/2025;45735.8;52037.4;33824;34.31;52602.1;8.03;-77.8;1.7;2.78;18.66;20.35;
05:15:55;08/09/2025;45637.7;51899.8;33735;34.21;52461.3;8.03;-77.8;1.7;2.78;18683;22.56;
04:15:55;08/09/2025;45421.4;51643.6;33568;34.02;52201.7;8.03;-77.7;1.7;2.78;18692;16.1;
03:15:55;08/09/2025;45048.9;51140.4;33241;33.65;51687.8;8.01;-76.7;1.7;2.78;18764;15.4;
02:15:55;08/09/2025;44760.7;50646.7;32920;33.28;51177.9;7.99;-75.6;1.7;2.78;18915;16.74;
01:15:55;08/09/2025;44991.1;50962.4;33126;33.52;51500.6;7.99;-75.5;1.7;2.78;18865;14.32;
00:15:55;08/09/2025;44685.1;50517.3;32836;33.19;51044.2;7.96;-73.4;1.7;2.78;18955;17.89;
23:15:55;07/09/2025;44667.6;50446.5;32790;33.14;50969.2;7.95;-73.3;1.7;2.78;19002;21.9;
22:15:55;07/09/2025;44905.8;50740.5;32981;33.35;51268;7.98;-74.6;1.7;2.78;18979;15.59;
21:15:55;07/09/2025;45267.4;51296.7;33343;33.76;51839.9;8.01;-76.4;1.7;2.78;18846;17;
20:15:55;07/09/2025;45919.2;52342.5;34023;34.53;52916.8;8.04;-78.1;1.7;2.78;18575;15.83;
19:15:55;07/09/2025;45835.8;52276.9;33980;34.48;52852.3;8.03;-77.5;1.7;2.78;18549;19.76;
18:15:55;07/09/2025;45754.3;52214.1;33939;34.44;52790.8;8.03;-77.4;1.7;2.78;18523;17.96;
17:15:55;07/09/2025;45567.3;51980.5;33787;34.27;52553.3;8.02;-77.1;1.7;2.78;18541;17.78;
16:15:55;07/09/2025;45055.1;51221;33294;33.71;51774.1;8.01;-76.6;1.7;2.78;18698;12.11;
15:15:55;07/09/2025;44174.7;49844.4;32399;32.69;50357.9;8.01;-76.5;1.7;2.78;19045;5.45;
14:15:55;07/09/2025;43847.9;49407.9;32115;32.38;49912.3;8;-76;1.7;2.78;19108;4.98;
13:15:55;07/09/2025;44032.5;49663.7;32281;32.56;50173.9;7.99;-75.1;1.7;2.78;19064;9.28;
12:15:55;07/09/2025;44033.8;49606.9;32244;32.52;50112.6;8.01;-76.4;1.7;2.78;19118;6.91;
11:15:55;07/09/2025;44049.9;49761;32345;32.63;50277.5;7.97;-74.4;1.7;2.78;18991;6.05;
10:15:55;07/09/2025;44101.2;49945.9;32465;32.77;50472.8;7.95;-73;1.7;2.78;18873;6.18;
09:15:55;07/09/2025;44107.8;49963.8;32476;32.78;50491.6;7.95;-73.2;1.7;2.78;18864;8.19;
08:15:55;07/09/2025;44270;50202.9;32632;32.96;50736.8;7.97;-74.3;1.7;2.78;18813;8.82;
07:15:55;07/09/2025;45209.8;51489.7;33468;33.9;52051.8;7.98;-74.5;1.7;2.78;18614;29.43;
06:15:55;07/09/2025;45685.5;52165.1;33907;34.4;52743.1;8;-76.1;1.7;2.78;18497;12.32;
05:15:55;07/09/2025;44352.8;50250.8;32663;32.99;50782.3;7.95;-73.1;1.7;2.78;18855;13.44;
04:15:55;07/09/2025;43821.2;49521.3;32189;32.46;50036.6;7.96;-73.8;1.7;2.78;18974;12.23;
03:15:55;07/09/2025;43981.1;49754.5;32340;32.63;50275.7;8;-76;1.7;2.78;18925;5.67;
02:15:55;07/09/2025;43862.5;49570.4;32221;32.49;50086.3;7.97;-73.9;1.7;2.78;18971;15.61;
01:15:55;07/09/2025;43935.4;49693.3;32301;32.58;50213.2;7.94;-72.6;1.7;2.78;18934;11.39;
00:15:55;07/09/2025;43934.7;49653.4;32275;32.55;50170.3;7.94;-72.2;1.7;2.78;18.97;16.57;
23:15:55;06/09/2025;43859.1;49505.2;32178;32.45;50016.4;7.94;-72.5;1.7;2.78;19029;14.06;
22:15:55;06/09/2025;43676.6;49128.2;31933;32.17;49623.8;7.98;-74.9;1.7;2.78;19.19;13.26;
21:15:55;06/09/2025;44108.9;49829.9;32389;32.68;50347.2;7.95;-73.1;1.7;2.78;18989;3.79;
